skill,id,name,x,y,group,orbit,orbitIndex,isNotable,isKeystone,isJewelSocket
43653,cold20,Cold Damage,-7134.25,-1100.19,259,4,9,False,False,False
48171,cold21,Cold Damage,-7037.04,-961.363,259,4,13,False,False,False
26518,cold30,Cold Nature,-7273.08,-1197.4,259,4,5,True,False,False
40803,cold31,Sigil of Ice,-7007.94,-628.821,259,4,21,True,False,False
3218,elemental5,Elemental Damage,-6993.17,-797.657,259,4,17,False,False,False
58088,shield29,Block and Movement Penalty with Raised Shield,-7472.17,6582.06,260,4,36,False,False,False
16620,shield30,Movement Penalty with Raised Shield,-7305.17,6383.32,260,3,10,False,False,False
41442,shield31,Block and Stun Threshold,-7639.17,6383.32,260,3,14,False,False,False
21161,shield32,Movement Penalty with Raised Shield,-7149.56,6180.51,260,3,7,False,False,False
64324,shield33,Block and Stun Threshold,-7794.79,6180.51,260,3,17,False,False,False
10500,shield34,Dazing Blocks,-7049.55,5850.06,260,4,12,True,False,False
26479,shield35,Steadfast Resolve,-7894.8,5850.06,260,4,60,True,False,False
6900,shield36,Maximum Block,-7472.17,5437.06,260,5,0,False,False,False
45751,shield37,Frightening Shield,-7472.17,5930.06,260,2,0,True,False,False
9040,mastery_shield_6694_,Shield Mastery,-7472.17,6133.69,261,0,0,False,False,False
50616,mastery_attack1,Attack Mastery,-7470.27,4966.83,262,0,0,False,False,False
46665,mastery_life145,Flask Mastery,-7469.65,409.345,263,0,0,False,False,False
18505,slow_attacks10,Crushing Verdict,-7680.05,5085.9,264,7,16,True,False,False
18496,slow_attacks11,Lasting Trauma,-7463.54,5210.9,264,7,12,True,False,False
18073,slow_attacks2_,Attack Damage,-7338.54,4744.39,264,7,2,False,False,False
36027,slow_attacks3,Attack Damage,-7588.54,4744.39,264,7,22,False,False,False
49952,slow_attacks4,Ailment Effect,-7213.54,4960.9,264,7,6,False,False,False
45090,slow_attacks5,Attack Damage,-7705.03,4896.19,264,7,19,False,False,False
13856,slow_attacks6_,Ailment Effect,-7286.77,5137.67,264,7,9,False,False,False
24339,life_flasks38,Life Flasks,-7459.86,207.685,265,2,0,False,False,False
7060,life_flasks39,Life Flasks,-7601.89,289.685,265,2,20,False,False,False
28214,life_flasks40,Mana Flasks,-7317.84,289.685,265,2,4,False,False,False
1973,life_flasks41,Mana Flasks,-7317.84,453.685,265,2,8,False,False,False
8607,life_flasks42,Lavianga's Brew,-7459.86,621.685,265,7,12,True,False,False
53131,life_flasks43,Tukohama's Brew,-7676.37,496.685,265,7,16,True,False,False
39710,attributes54_,Attribute,-7441.19,-3885.12,266,0,0,False,False,False
52298,strength61_,Attribute,-7437.53,3131.16,267,0,0,False,False,False
53216,mastery_warcry252_,Life Mastery,-7437.53,3624.13,268,0,0,False,False,False
52126,stun_threshold25,Stun Threshold and Strength,-7437.53,3460.13,268,2,0,False,False,False
21885,stun_threshold27,Stun Threshold and Strength,-7562.53,3840.64,268,7,14,False,False,False
1352,stun_threshold31,Unbending,-7312.53,3840.64,268,7,10,True,False,False
45202,passive_keystone_ancestral_bond,Ancestral Bond,-7414.29,-8107.33,269,0,0,False,True,False
34317,mastery_elemental99,Elemental Mastery,-7383.29,-7035.15,270,0,0,False,False,False
8145,oracle1,Fire Penetration,-7465.29,-7035.15,270,1,9,False,False,False
2344,oracle12,Dimensional Weakspot,-7133.29,-7035.15,270,7,6,True,False,False
23331,oracle2,Fire Penetration,-7301.29,-7035.15,270,1,3,False,False,False
30959,oracle3,Cold Penetration,-7465.29,-6893.12,270,2,14,False,False,False
31778,oracle4,Cold Penetration,-7301.29,-6893.12,270,2,10,False,False,False
12992,oracle5,Lightning Penetration,-7465.29,-7177.17,270,2,22,False,False,False
16485,oracle6,Lightning Penetration,-7301.29,-7177.17,270,2,2,False,False,False
296,oracle7,Elemental Penetration,-7633.29,-7035.15,270,7,18,False,False,False
58295,strength45_,Attribute,-7224.82,2.995,271,2,4,False,False,False
47242,mastery_miniondefence179,Minion Offence Mastery,-7350.17,-6377.15,272,0,0,False,False,False
34493,sentinels1,Sentinels,-7234.2,-6261.18,272,2,9,False,False,False
48565,sentinels10,Bringer of Order,-7183.17,-6666.4,272,3,2,True,False,False
23078,sentinels11,Holy Protector,-7639.42,-6210.15,272,3,16,True,False,False
65328,sentinels2,Sentinels,-7268.17,-6519.17,272,2,2,False,False,False
54964,sentinels3,Sentinels,-7492.19,-6295.15,272,2,16,False,False,False
49593,sentinels4,Sentinels,-7526.94,-6553.92,272,7,21,False,False,False
4725,sentinels5,Sentinels,-7695.23,-6722.21,272,4,63,False,False,False
17229,sentinels9,Silent Guardian,-7113.99,-6140.97,272,3,9,True,False,False
26196,jewel_slot1977,[Jewel] Socket,-7344.38,-4246.42,273,0,0,False,False,True
40117,getting_hit11,Spiked Armour,-7080.42,2210.67,274,7,4,True,False,False
31848,getting_hit16,Thorns Ignore Armour,-7296.92,2085.67,274,7,0,False,False,False
1286,getting_hit17,Thorns,-7296.92,2585.67,274,7,12,False,False,False
21089,getting_hit18,Thorns Ignore Armour,-7513.43,2210.67,274,7,20,False,False,False
17903,getting_hit19_,Thorns,-7080.42,2460.67,274,7,8,False,False,False
54701,getting_hit20,Thorns,-7513.43,2460.67,274,7,16,False,False,False
64023,mastery_thorns308,Thorns Mastery,-7296.92,2335.67,274,0,0,False,False,False
24430,elemental9,Elemental Damage,-7495.15,-793.725,275,4,66,False,False,False
47191,fire1_,Fire Damage,-7709.71,-538.011,275,4,58,False,False,False
3601,fire2,Fire Damage,-7624.97,-684.785,275,4,62,False,False,False
8554,fire30,Burning Nature,-7739.15,-371.105,275,4,54,True,False,False
63037,fire31,Sigil of Fire,-7335.89,-851.691,275,4,70,True,False,False
50629,elemental3,Elemental Damage,-7241.96,-651.555,276,0,0,False,False,False
44298,mastery_elemental93,Elemental Mastery,-7240.77,-656.165,277,0,0,False,False,False
17725,criticals101,Bonded Precision,-7063.4,-2210.03,278,7,10,True,False,False
24420,criticals93_,Critical Chance,-7313.4,-2643.04,278,7,22,False,False,False
33829,criticals94,Critical Chance,-7063.4,-2643.04,278,7,2,False,False,False
18737,criticals95,Critical Chance,-6938.4,-2426.53,278,7,6,False,False,False
9221,mastery_critical_269,Critical Mastery,-7188.4,-2426.53,278,0,0,False,False,False
9442,wolf12,Warcry Speed,-7352.4,-2426.53,278,2,18,False,False,False
37260,wolf13_,Warcry Speed,-7230.84,-2268.12,278,2,13,False,False,False
30395,wolf14,Howling Beast,-7117.38,-2467.53,278,1,2,True,False,False
12232,channelling10,Channelling Damage and Defences,-7283.82,-3758.64,279,2,21,False,False,False
36556,channelling16_,Channelling Defences,-7167.85,-3478.67,279,2,12,False,False,False
872,channelling17,Channelling Defences,-7326.27,-3600.23,279,2,17,False,False,False
1502,channelling18,Draiocht Cleansing,-7167.85,-3642.67,279,0,0,True,False,False
11087,channelling6,Channelling Damage,-7125.41,-3801.09,279,2,1,False,False,False
42635,channelling7,Channelling Damage,-7003.85,-3642.67,279,2,6,False,False,False
19936,fire71,Fire Damage,-7152.71,-4265.26,280,0,0,False,False,False
28774,cast_speed1,Cast Speed,-6497.76,-9898.1,281,6,26,False,False,False
17505,cast_speed2,Cast Speed,-6720.98,-9710.8,281,6,30,False,False,False
52106,cast_speed3,Cast Speed,-6994.78,-9611.14,281,6,34,False,False,False
2999,cast_speed30,Final Barrage,-6352.07,-10150.4,281,6,22,True,False,False
44005,cast_speed31,Casting Cascade,-7286.17,-9611.14,281,6,38,True,False,False
10295,cast_speed33,Overzealous,-6811.98,-9868.42,281,5,30,True,False,False
27733,mastery_shield215,Caster Mastery,-6896.48,-10014.8,281,4,30,False,False,False
35966,life_recoup15,Heart Tissue,-6922.03,-5171.81,282,7,4,True,False,False
41105,life_recoup19,Life Recoup,-7138.53,-4796.81,282,7,12,False,False,False
38835,life_recoup32,Life Recoup Speed,-7355.04,-4921.81,282,7,16,False,False,False
4091,life_recoup34,Left Ventricle,-7355.04,-5171.81,282,7,20,True,False,False
38368,life_recoup6,Life Recoup,-7138.53,-5046.81,282,0,0,False,False,False
54288,life_recoup9,Life Recoup,-6922.03,-4921.81,282,7,8,False,False,False
44316,mastery_life146,Life Mastery,-7138.53,-4964.81,282,1,6,False,False,False
11048,minion_reservation10,Minion Damage and Duration,-7339.68,-9074.18,283,7,20,False,False,False
47420,minion_reservation2___,Expendable Army,-7205.17,-8949.18,283,1,9,True,False,False
53444,minion_reservation3_,Minion Duration,-6916.94,-8506.91,283,4,31,False,False,False
9065,minion_reservation6,Minion Damage,-6680.9,-8742.95,283,4,23,False,False,False
752,minion_reservation7_,Minion Damage and Duration,-7007.21,-8833.22,283,2,9,False,False,False
64653,minion_reservation8,Minion Damage,-7299.95,-8772.41,283,7,15,False,False,False
52676,minion_reservation9,Minion Duration,-6946.4,-9125.96,283,7,3,False,False,False
50062,energy_shield_and_armour13,Barrier of Venarius,-6998.06,-3208.51,284,2,2,True,False,False
64357,energy_shield_and_armour16_,Armour and Energy Shield,-6938.04,-2984.48,284,2,8,False,False,False
6416,energy_shield_and_armour4,Armour and Energy Shield,-7222.09,-3148.48,284,2,20,False,False,False
506,energy_shield_and_armour9,Armour and Energy Shield,-7162.06,-2924.46,284,2,14,False,False,False
37641,mastery_armour9,Armour and Energy Shield Mastery,-7080.06,-3066.48,284,0,0,False,False,False
23930,elemental8_,Elemental Damage,-7240.25,-363.325,285,4,40,False,False,False
30662,lightning1_,Lightning Damage,-6906.44,-363.325,285,4,32,False,False,False
45383,lightning3,Lightning Damage,-7073.34,-333.895,285,4,36,False,False,False
26291,lightning30,Electrifying Nature,-6759.66,-448.065,285,4,28,True,False,False
46024,lightning31,Sigil of Lightning,-7387.03,-448.065,285,4,44,True,False,False
65509,energy_shield_and_armour41,Armour Applies to Elemental Damage and Energy Shield Delay,-7237.17,-3365.02,286,3,22,False,False,False
41384,energy_shield_and_armour42,Armour Applies to Elemental Damage and Energy Shield Delay,-6780.92,-3242.76,286,3,4,False,False,False
51672,energy_shield_and_armour43,Armour Applies to Elemental Damage and Energy Shield Delay,-6903.17,-2786.51,286,3,10,False,False,False
31955,energy_shield_and_armour44,Voll's Protection,-7359.43,-2908.76,286,3,16,True,False,False
59093,intelligence71,Attribute,-7050.15,-8009.76,287,0,0,False,False,False
61973,AscendancyMercenary2Notable1,Pitiless Killer,-7583.45,19467.3,288,6,44,True,False,False
38601,AscendancyMercenary2Notable5,Obsessive Rituals,-6504.86,19467.3,288,6,28,True,False,False
43131,AscendancyMercenary2Small1,Damage vs Low Life Enemies,-7412.17,19835.7,288,8,40,False,False,False
40719,AscendancyMercenary2Small2,Damage vs Low Life Enemies,-7582.34,19201.4,288,5,47,False,False,False
61897,AscendancyMercenary2Small5,Armour and Evasion,-6676.14,19835.7,288,8,32,False,False,False
34501,AscendancyMercenary2Small6,Armour and Evasion,-6505.97,19201.4,288,5,25,False,False,False
7120,AscendancyMercenary2Start,Witchhunter,-7044.15,20144.6,288,9,72,False,False,False
25172,AscendancyMercenary2Small3,Cooldown Recovery Rate,-7044.15,19873.9,289,0,0,False,False,False
46535,AscendancyMercenary2Notable4,No Mercy,-7039.8,18924.2,290,0,0,True,False,False
32559,AscendancyMercenary2Small4,Cooldown Recovery Rate,-7039.8,19226.1,291,0,0,False,False,False
3704,AscendancyMercenary2Notable3_,Witchbane,-7039.8,19507,292,0,0,True,False,False
52993,oracle_glory_elemental1,Elemental Damage,-6821.89,-1824.91,293,7,4,False,False,False
9414,oracle_glory_elemental2_,Elemental Damage,-7154.36,-1815.87,293,2,21,False,False,False
32768,oracle_glory_elemental3_,Glory Generation,-7196.81,-1657.46,293,2,17,False,False,False
8107,oracle_glory_elemental4,Glory Generation,-6913.4,-1483.4,293,7,10,False,False,False
18081,oracle_glory_elemental5_,Call Upon the Deep,-6715.78,-1613.46,293,3,7,True,False,False
14980,oracle_glory_elemental_mastery1,Elemental Mastery,-7038.4,-1699.91,293,0,0,False,False,False
25229,endurance_charges1_,Endurance Charge Duration,-7167.44,7327.4,294,2,20,False,False,False
7972,endurance_charges2,Endurance Charge Duration,-6883.39,7327.4,294,2,4,False,False,False
21390,endurance_charges3,Endurance Charge Duration,-7025.42,7573.4,294,2,12,False,False,False
5663,endurance_charges7,Endurance,-7025.42,7409.4,294,0,0,True,False,False
62498,attributes6,Attribute,-7025.42,7906.98,295,0,0,False,False,False
12255,life_flasks33,Life Flasks,-7025.42,8343.21,296,2,0,False,False,False
989,life_flasks34,Life Flasks,-7167.44,8425.21,296,2,20,False,False,False
26416,life_flasks35,Life Flasks,-7167.44,8589.21,296,2,16,False,False,False
27740,life_flasks36,Rage on Hit,-6861.42,8507.21,296,2,6,False,False,False
35792,life_flasks37,Blood of Rage,-7025.42,8671.21,296,2,12,True,False,False
1040,fire73,Fire Damage,-6981.11,-4477.76,297,0,0,False,False,False
13693,cold58,Rhythm of Ice,-6958.05,-4267.12,298,0,0,True,False,False
45632,mana16,Mind Eraser,-7179.99,-5604.12,299,7,19,True,False,False
25503,mana5,Mana Regeneration,-7155.01,-5414.42,299,7,16,False,False,False
27068,mana6,Mana Regeneration,-7063.5,-5322.91,299,7,14,False,False,False
35831,mana7,Mana Regeneration,-6761.73,-5362.64,299,7,9,False,False,False
27388,mana_regeneration20,Aspiring Genius,-7003.21,-5780.9,299,7,23,True,False,False
28578,mana_regeneration3,Mana Regeneration and Critical Chance,-6813.5,-5755.92,299,7,2,False,False,False
904,mana_regeneration4,Mana Regeneration and Critical Chance,-6722,-5664.42,299,7,4,False,False,False
24551,mastery_mana_6596,Mana Mastery,-6938.5,-5539.42,299,0,0,False,False,False
26725,jewel_slot1956,[Jewel] Socket,-6934.34,4002.72,300,0,0,False,False,True
31805,duration1_,Increased Duration,-7144.51,3057.29,301,3,15,False,False,False
44461,duration3,Increased Duration,-7085.11,2644.34,301,7,21,False,False,False
54998,duration5,Protraction,-6749.92,2778.67,301,2,5,True,False,False
29041,duration_spells2,Slow Effect on You,-6908.33,3155.11,301,3,12,False,False,False
31388,duration_spells3,Slow Effect on You,-6585.72,2907.56,301,3,7,False,False,False
51394,duration_spells4,Unimpeded,-6741.33,2531.86,301,3,2,True,False,False
29993,mastery_duration91,Duration Mastery,-6979.35,2862.11,301,1,8,False,False,False
43778,jagged_ground1,Bleed Chance,-6735.9,6366.13,302,3,2,False,False,False
36894,jagged_ground2,Bleed Chance,-7192.15,6488.38,302,3,20,False,False,False
17330,jagged_ground25,Perforation,-6945.34,6496.97,302,2,23,True,False,False
3698,jagged_ground26,Spike Pit,-6860.45,6813.8,302,2,11,True,False,False
61938,jagged_ground3,Jagged Ground Effect,-7069.9,6944.64,302,3,14,False,False,False
14515,jagged_ground4,Jagged Ground Effect,-6613.64,6822.38,302,3,8,False,False,False
61927,jagged_ground5,Jagged Ground Effect,-6744.48,6612.94,302,2,5,False,False,False
33137,jagged_ground6,Bleed Damage,-7061.31,6697.83,302,2,17,False,False,False
21568,attributes52,Attribute,-6880.96,-4712.38,303,0,0,False,False,False
1170,area_attacks12,Area Damage,-7029.15,699.073,304,3,22,False,False,False
53089,area_attacks13,Attack Area,-6862.15,1152.32,304,2,12,False,False,False
16626,area_attacks27,Impact Area,-7004.17,906.325,304,2,20,True,False,False
64443,area_attacks29,Impact Force,-6572.89,1155.33,304,3,8,True,False,False
41126,area_attacks6__,Area Damage,-6572.89,821.325,304,3,4,False,False,False
10474,area_attacks7,Attack Area,-6862.15,1322.32,304,3,12,False,False,False
53785,area_attacks8,Attack Area,-7196.15,988.325,304,3,18,False,False,False
9918,area_attacks9,Area Damage,-6720.12,906.325,304,2,4,False,False,False
62023,mastery_attack12,Attack Mastery,-6862.15,988.325,304,0,0,False,False,False
21127,mastery_totem_6748,Totem Mastery,-6605.4,-7032.97,305,4,30,False,False,False
35974,totems19,Totem Life,-6931.4,-7597.62,305,2,22,False,False,False
51105,totems21,Spirit Bond,-6808.4,-7384.58,305,1,5,True,False,False
5398,totems31,Totem Cast Speed,-6764.66,-6975.01,305,4,34,False,False,False
22484,totems32,Totem Cast Speed,-7099.4,-7455.59,305,7,18,False,False,False
51820,totems33_,Ancestral Conduits,-6429.9,-6729,305,6,30,True,False,False
38124,totems35,Totem Damage,-6475.58,-7141.91,305,4,26,False,False,False
6355,totems36,Totem Damage,-6724.4,-7672.1,305,7,2,False,False,False
14110,totems37,Totem Damage,-7016.4,-7744.85,305,3,22,False,False,False
48979,totems52_,Totem Life,-6682.4,-7166.34,305,3,10,False,False,False
48935,oracle_flat_lightning1,Attack Added Lighting Damage,-6610.4,-475.569,306,3,3,False,False,False
61367,oracle_flat_lightning2,Attack Added Lighting Damage,-6764.57,-97.3668,306,2,10,False,False,False
64239,oracle_flat_lightning3_,Innate Rune,-7004.99,-196.949,306,2,17,True,False,False
2733,oracle_lightning_mastery1,Lightning Mastery,-6846.57,-239.395,306,0,0,False,False,False
16249,AscendancyMercenary1Notable2,Watch How I Do It,-6825.59,16355.7,307,0,0,True,False,False
50757,mastery_evasion108,Evasion Mastery,-6813.53,-3551.71,308,0,0,False,False,False
62303,slow_mitigation17,Ailment Threshold and Slow Effect on You,-6878.24,-3793.2,308,7,23,False,False,False
33045,slow_mitigation18,Ailment Threshold and Slow Effect on You,-7093.44,-3951.46,308,4,65,False,False,False
59938,slow_mitigation19_,Against the Elements,-6813.53,-3551.71,308,0,0,True,False,False
8553,cold52,Cold Damage,-6788.28,-4451.88,309,0,0,False,False,False
34331,elemental19,Fire and Cold Damage,-6782.96,-4268.65,310,0,0,False,False,False
20390,mastery_elemental_6472,Elemental Mastery,-6782,-4265.36,311,0,0,False,False,False
290,fire72,Fire Damage,-6781.38,-4090.54,312,0,0,False,False,False
40511,oracle_forbidden_path1_,Minion Life,-6536.72,-6333.67,313,7,4,False,False,False
58368,oracle_forbidden_path2,Minion Life,-6753.23,-6458.67,313,7,0,False,False,False
29985,oracle_forbidden_path3,Minion Damage,-6878.23,-5992.16,313,7,14,False,False,False
61113,oracle_forbidden_path4,Minion Damage,-6628.23,-5992.16,313,7,10,False,False,False
53910,oracle_forbidden_path5,Forbidden Path,-6753.23,-6208.67,313,0,0,True,False,False
9212,oracle_forbidden_path_mastery1,Minion Mastery,-6671.23,-6208.67,313,1,3,False,False,False
25031,mastery_warcry250,Warcry Mastery,-6714.29,9037.67,314,0,0,False,False,False
17999,warcries29,Warcry Cooldown and Speed,-6497.79,8912.67,314,7,4,False,False,False
63979,warcries32,Warcry Cooldown,-6497.79,9162.67,314,7,8,False,False,False
9750,warcries33,Warcry Cooldown,-6714.29,9287.67,314,7,12,False,False,False
1169,warcries34,Urgent Call,-6930.8,9162.67,314,7,16,True,False,False
42026,warcries35,Warcry Speed,-6714.29,8787.67,314,7,0,False,False,False
63813,warcries37,Warcry Speed,-6930.8,8912.67,314,7,20,False,False,False
11464,oracle_movement_cooldown1,Movement Speed,-7502.73,-1193.34,315,6,54,False,False,False
27405,oracle_movement_cooldown2,Cooldown Recovery Rate,-7281.1,-1418.05,315,5,58,False,False,False
30781,oracle_movement_cooldown3_,Movement Speed,-6997.73,-1193.34,315,3,18,False,False,False
63772,oracle_movement_cooldown4,Cooldown Recovery Rate,-6728.43,-1434.83,315,7,23,False,False,False
37888,oracle_movement_cooldown5_,Limitless Pursuit,-6329.73,-1193.34,315,3,6,True,False,False
29663,oracle_movement_cooldown_mastery1,Movement Mastery,-6499.73,-1193.34,315,2,6,False,False,False
5800,accuracy41,Attack Damage and Accuracy,-6629.67,5053.33,316,7,0,False,False,False
45075,accuracy42,Attack Damage and Accuracy,-6413.16,5428.33,316,7,8,False,False,False
43149,accuracy43_,Attack Damage and Accuracy,-6771.69,5221.33,316,2,20,False,False,False
43507,accuracy44,Attack Damage and Accuracy,-6629.67,5467.33,316,2,12,False,False,False
40292,accuracy45_,Nimble Strength,-6558.65,5262.33,316,1,2,True,False,False
32560,AscendancyMercenary1Small3,Presence Area,-6614.09,16722,317,0,0,False,False,False
37619,fire76,Rhythm of Fire,-6598.9,-4269.04,318,0,0,True,False,False
25890,power_charges13,Recover Mana on consuming Power Charge,-6744.5,-8082.38,319,2,18,False,False,False
26863,power_charges14,Recover Mana on consuming Power Charge,-6498.5,-7940.35,319,2,10,False,False,False
54378,power_charges15,Recover Mana on consuming Power Charge,-6498.5,-8224.4,319,2,2,False,False,False
58198,power_charges16,Well of Power,-6580.5,-8082.38,319,0,0,True,False,False
51328,cold54,Cold Damage,-6534.71,-4055.73,320,0,0,False,False,False
6935,AscendancyMercenary2Notable6,Ceremonial Ablution,-6505.98,18924.2,321,0,0,True,False,False
10371,AscendancyMercenary1Notable3,Whoever Pays Best,-6504.61,16313.4,322,0,0,True,False,False
11248,intelligence75_,Attribute,-6473.32,-5120.01,323,0,0,False,False,False
53921,stun_threshold12,Unbreaking,-7025.59,5465.59,324,5,48,True,False,False
40596,stun_threshold19___,Stun Threshold,-6456.61,5794.09,324,5,36,False,False,False
58838,stun_threshold21,Stun Threshold,-7025.59,4808.59,324,5,60,False,False,False
22975,attributes58,Attribute,-6409.48,4911.79,325,0,0,False,False,False
15044,AscendancyMercenary1Notable1,A Solid Plan,-6402.59,17088.3,326,0,0,True,False,False
22270,accuracy50,Accuracy,-6444.33,-5465.1,327,2,13,False,False,False
1144,accuracy51,Accuracy,-6243.47,-5581.07,327,2,7,False,False,False
12471,accuracy52,Attack Elemental Damage,-6560.3,-5665.96,327,2,19,False,False,False
19942,accuracy53,Attack Elemental Damage,-6359.44,-5781.93,327,2,1,False,False,False
42070,accuracy54_,Saqawal's Guidance,-6401.88,-5623.51,327,0,0,True,False,False
26148,mastery_accuracy2,Accuracy Mastery,-6401.88,-5623.51,327,0,0,False,False,False
37415,cold53_,Cold Damage,-6394.63,-4266.42,328,0,0,False,False,False
21861,auras12,Presence Area,-6555.25,-308.275,329,2,18,False,False,False
52807,auras13,Presence Area,-6309.25,-166.247,329,2,10,False,False,False
61836,auras14,Aura Effect,-6249.23,-390.275,329,2,4,False,False,False
60551,auras15_,Presence Area,-6473.25,-166.247,329,2,14,False,False,False
65243,auras17,Enveloping Presence,-6473.25,-450.303,329,2,22,True,False,False
46421,mastery_aura_6309,Aura Mastery,-6391.25,-308.275,329,0,0,False,False,False
3663,DeliriumAnoint_KaomsBlessing,Kaom's Blessing,-6370.88,-1832.43,330,0,0,True,False,False
43711,getting_hit14,Thornhide,-6534.69,420.575,331,2,18,True,False,False
5544,getting_hit22,Thorn Critical Damage,-6288.69,562.603,331,2,10,False,False,False
14459,getting_hit23,Thorn Critical Damage,-6288.69,278.547,331,2,2,False,False,False
45354,auras26,Aura Effect,-6533.67,-4773.94,332,2,18,False,False,False
64948,auras27,Aura Effect,-6253.7,-4657.97,332,2,9,False,False,False
48264,auras29,Aura Effect,-6327.22,-4932.35,332,2,1,False,False,False
12964,auras30,Lone Warrior,-6369.67,-4773.94,332,0,0,True,False,False
38921,mastery_shield213,Block Mastery,-6311.2,4342.98,333,2,1,False,False,False
49023,shield21,Shield Block,-6353.65,4583.4,333,1,6,False,False,False
49198,shield22,Shield Block,-6478.65,4284.89,333,7,22,False,False,False
12817,shield23,Shield Defences,-6137.14,4376.4,333,7,4,False,False,False
22967,shield25,Vigilance,-6267.2,4178.78,333,3,1,True,False,False
34187,physical63,Plant Skill Damage,-6770.93,-6728.17,334,4,60,False,False,False
20848,physical64,Plant Skill Damage,-6131.8,-6359.17,334,7,8,False,False,False
32239,physical65,Plant Skill Damage,-6261.86,-6806.78,334,3,1,False,False,False
16721,physical66,Plant Skill Damage,-6348.3,-6484.17,334,0,0,False,False,False
9009,physical67,Return to Nature,-6291.04,-7138.67,334,5,1,True,False,False
7128,physical68__,Dangerous Blossom,-6941.57,-7077.43,334,6,63,True,False,False
18270,physical69,Plant Skill Damage,-7002.8,-6541.43,334,5,55,False,False,False
45874,physical70_,Proliferating Weeds,-6917.28,-6155.67,334,5,48,True,False,False
38596,focus3,Curse Effect on Self,-6300.11,-8244.85,335,0,0,False,False,False
18678,AscendancySorceress2Small1,Buff Expiry Rate,-6298.25,-15856.2,336,0,0,False,False,False
63002,AscendancySorceress2Small2,Buff Expiry Rate,-6298.25,-13652.4,337,0,0,False,False,False
42845,AscendancyMercenary1Small2,Banner Area,-6293.11,16679.7,338,0,0,False,False,False
20830,AscendancyMercenary2Small7,Area of Effect,-6266.69,19985,339,0,0,False,False,False
32777,mastery_shapeshifting_6683,Shapeshifting Mastery,-6355.24,-3106.76,340,2,15,False,False,False
17625,shapeshifting14,Rage on Hit,-6062.5,-3045.95,340,7,9,False,False,False
59710,shapeshifting15,Shapeshifting Spell Damage,-6416.05,-3399.5,340,7,21,False,False,False
21567,shapeshifting16,Shapeshifting Spell Damage,-6303.98,-3464.21,340,7,23,False,False,False
18822,shapeshifting17,Damage,-6280.27,-3151.71,340,1,7,False,False,False
10873,shapeshifting18,Bestial Rage,-6239.27,-2888.72,340,3,12,True,False,False
52618,shapeshifting19,Boon of the Beast,-6573.27,-3222.72,340,3,18,True,False,False
47790,shapeshifting4,Rage on Hit,-5997.79,-3158.02,340,7,7,False,False,False
39621,rage11,Later Rage Loss Start,-6234.38,3368.19,341,0,0,False,False,False
14176,rage12,Later Rage Loss Start,-6376.4,3450.19,341,2,16,False,False,False
18004,rage13,Later Rage Loss Start,-6556.99,3281.75,341,3,19,False,False,False
8881,rage14_,Unforgiving,-6722.38,3368.19,341,4,54,True,False,False
11014,mastery_totem_6148,Totem Mastery,-6210.4,7289.19,342,0,0,False,False,False
16784,totems12_,Totem Life,-6435.1,6671.82,342,5,68,False,False,False
26339,totems14,Ancestral Artifice,-6210.4,7207.19,342,1,0,True,False,False
62609,totems15,Ancestral Unity,-5960.4,7289.19,342,7,6,True,False,False
18419,totems34,Ancestral Mending,-6460.4,7289.19,342,7,18,True,False,False
25312,totems43,Totem Damage,-6210.4,7946.19,342,5,36,False,False,False
24259,totems44,Totem Attack Speed,-5985.69,7906.57,342,5,32,False,False,False
23667,totems45,Totem Life,-6435.1,7906.57,342,5,40,False,False,False
64405,totems48_,Totem Damage,-6210.4,7623.19,342,3,12,False,False,False
31650,totems49,Totem Damage,-6210.4,6632.19,342,5,0,False,False,False
16051,totems51,Totem Attack Speed,-5985.69,6671.82,342,5,4,False,False,False
31017,totems53,Totem Damage,-6210.4,6955.19,342,3,0,False,False,False
51561,strength71,Attribute,-6210.4,8758.64,343,0,0,False,False,False
23382,intelligence41__,Attribute,-6208.88,-8867.25,344,0,0,False,False,False
19674,slams4,Attack Area Damage and Area,-6036.21,3652.89,345,3,2,False,False,False
10731,AscendancySorceress2Notable8,Quicksand Hourglass,-6196.33,-15418.6,346,0,0,True,False,False
27439,strength73,Attribute,-6186.82,5297.48,347,0,0,False,False,False
11786,armour46,Armour,-6009.53,9212.65,348,2,5,False,False,False
7716,armour47,Armour,-6210.39,9096.68,348,2,23,False,False,False
29447,armour48,Armour,-6125.5,9413.51,348,2,11,False,False,False
18157,armour49,Tempered Defences,-6326.36,9297.54,348,2,17,True,False,False
29162,AscendancyMercenary1Small1,Spirit,-6162.88,17328,349,0,0,False,False,False
8982,chill_and_freeze26,Freeze Buildup and Skill Effect Duration,-6160.01,-9175.97,350,3,12,False,False,False
58926,chill_and_freeze27,Freeze Buildup,-6376.52,-9384.97,350,7,16,False,False,False
64572,chill_and_freeze28,Freeze Buildup,-6376.52,-9634.97,350,7,20,False,False,False
14952,chill_and_freeze29,Skill Effect Duration,-5943.51,-9384.97,350,7,8,False,False,False
21985,chill_and_freeze30,Skill Effect Duration,-5943.51,-9634.97,350,7,4,False,False,False
48925,chill_and_freeze31_,Blessing of the Moon,-6160.01,-9759.97,350,7,0,True,False,False
54887,mastery_projectile203,Cold Mastery,-6160.01,-9509.97,350,0,0,False,False,False
