skill,id,name,x,y,group,orbit,orbitIndex,isNotable,isKeystone,isJewelSocket
42205,mastery_elemental_6477,Elemental Mastery,-5912.67,-7670.09,372,0,0,False,False,False
46380,power_charges10,Energy Shield if Consumed Power Charge,-5968.61,-5395.76,373,2,22,False,False,False
21327,power_charges11,Energy Shield if Consumed Power Charge,-5968.61,-5111.71,373,2,14,False,False,False
56876,power_charges12,Energy Shield if Consumed Power Charge,-5722.61,-5253.73,373,2,6,False,False,False
1104,power_charges7,Lust for Power,-5886.61,-5253.73,373,0,0,True,False,False
23879,mastery_shapeshifting_6688,Shapeshifting Mastery,-5885.4,-2365.38,374,0,0,False,False,False
51743,shapeshifting23,Shapeshifting Attack Damage,-5885.4,-2853.38,374,4,0,False,False,False
42452,shapeshifting24_,Shapeshifting Attack Damage,-5556.9,-2934.36,374,5,6,False,False,False
57617,shapeshifting26,Shifted Strikes,-5885.4,-2365.38,374,0,0,True,False,False
41620,shapeshifting27,Bear's Roar,-5562.78,-2451.83,374,3,5,True,False,False
35417,shapeshifting28,Wyvern's Breath,-5971.84,-2042.77,374,3,13,True,False,False
57921,shapeshifting29,Wolf's Howl,-6121.57,-2601.56,374,3,21,True,False,False
16506,shapeshifting30,Shapeshifting Elemental Ailment Chance,-5760.4,-2148.88,374,7,10,False,False,False
14996,shapeshifting31,Shapeshifting Stun Buildup,-5760.4,-2581.89,374,7,2,False,False,False
37509,shapeshifting8,Shapeshifting Critical Hit Chance,-6135.4,-2365.38,374,7,18,False,False,False
62948,mastery_armour_and_energy_shield_6276,Armour and Energy Shield Mastery,-5841.98,-6866.01,377,0,0,False,False,False
40377,energy_shield_and_armour21,Armour Applies to Elemental Damage and Energy Shield Delay,-5557.5,-6454.26,384,3,10,False,False,False
7554,energy_shield_and_armour22,Energy Shield Delay and Armour Applies to Elemental Damage,-5810.94,-6420.9,384,3,13,False,False,False
23039,energy_shield_and_armour23,Energy Shield Delay and Armour Applies to Elemental Damage,-6013.75,-6576.51,384,3,16,False,False,False
64770,energy_shield_and_armour24,"Morgana, the Storm Seer",-6047.11,-6829.96,384,3,19,True,False,False
46318,energy_shield_and_armour38,Armour Applies to Elemental Damage and Energy Shield Delay,-5401.88,-6657.07,384,3,7,False,False,False
32964,energy_shield_and_armour39,Armour Applies to Elemental Damage and Energy Shield Delay,-5488.32,-6979.69,384,3,3,False,False,False
34617,energy_shield_and_armour40,Conall the Hunted,-5810.94,-7066.13,384,3,23,True,False,False
54892,AscendancyMercenary1Small7_,Armour and Evasion,-5640.01,17186.9,391,0,0,False,False,False
30151,AscendancyMercenary1Small6,Armour and Evasion,-5552.04,16435.6,400,0,0,False,False,False
20499,mana_regeneration41,Arcane Surge Effect,-5370.33,-3309.22,427,7,13,False,False,False
34327,mana_regeneration42,Arcane Surge Spell Damage,-5547.11,-3486,427,7,17,False,False,False
32078,mana_regeneration43,Arcane Surge Spell Damage,-5482.4,-3727.48,427,7,21,False,False,False
16940,mana_regeneration44_,Arcane Nature,-5240.92,-3792.19,427,7,1,True,False,False
25446,mastery_leech159,Mana Mastery,-5305.62,-3550.7,427,0,0,False,False,False
2336,wyvern15,Arcane Surge Effect,-5189.66,-3434.74,427,2,9,False,False,False
63402,wyvern16,Arcane Surge Effect,-5163.6,-3632.7,427,2,4,False,False,False
29881,wyvern17,Surging Beast,-5376.64,-3509.7,427,1,8,True,False,False
12099,cold56,Cold Damage,-5263.61,-9401.91,431,0,0,False,False,False
4833,cold55,Cold Damage,-5147,-9203.79,439,0,0,False,False,False
51183,energy_shield_and_armour26,Armour and Energy Shield,-5081.34,-627.755,446,2,12,False,False,False
10635,energy_shield_and_armour27,Armour and Energy Shield,-4917.34,-791.755,446,2,6,False,False,False
45301,energy_shield_and_armour28__,Slow Effect on You,-5245.34,-791.755,446,2,18,False,False,False
31724,energy_shield_and_armour29_,Iron Slippers,-5081.34,-955.755,446,2,0,True,False,False
2074,mastery_armour_and_energy_shield_6273,Armour and Energy Shield Mastery,-5081.34,-791.755,446,0,0,False,False,False
33852,cold59,Flurry,-5013.88,-8978.47,450,0,0,True,False,False
50177,mastery_cold_6393,Cold Mastery,-5006.69,-8973.79,451,0,0,False,False,False
34412,bear14,Shapeshifted Damage,-4844.67,-1298.91,452,2,7,False,False,False
25915,bear15,Shapeshifted Damage,-4921.08,-1483.38,452,2,2,False,False,False
8916,bear16,Bashing Beast,-5074.1,-1300.35,452,1,8,True,False,False
20547,stun23,Stun Buildup,-4938.38,-1099.87,452,7,11,False,False,False
33340,stun24_,Stun Buildup,-5179.86,-1164.58,452,7,15,False,False,False
51267,stun26_,Stun Buildup,-5244.57,-1406.06,452,7,19,False,False,False
11886,stun27,Mauling Stuns,-5067.79,-1582.84,452,7,23,True,False,False
44191,cold57,Cold Damage,-4971.36,-9503.08,458,0,0,False,False,False
36880,mana_regeneration26,Arcane Surge Effect,-5374.7,-8536.08,461,4,57,False,False,False
15628,mana_regeneration27,Arcane Surge Effect,-5498.77,-8687.43,461,5,59,False,False,False
27626,mana_regeneration28_,Touch the Arcane,-5560.32,-8409.77,461,5,54,True,False,False
2244,mana_regeneration29,Arcane Surge on Critical Hit,-5374.7,-8283.47,461,4,51,False,False,False
54067,mana_regeneration30,Arcane Surge on Critical Hit,-5498.77,-8132.11,461,5,49,False,False,False
43036,mana_regeneration31_,Mana Regeneration,-5153.32,-8409.77,461,7,18,False,False,False
10452,energy_shield_and_armour30,Armour and Energy Shield,-4794.25,-7794.74,463,2,2,False,False,False
1878,energy_shield_and_armour31,Energy Shield and Armour applies to Elemental Damage Hits,-4940.96,-7894.2,463,7,23,False,False,False
44213,energy_shield_and_armour32_,Armour and Energy Shield Delay,-4634.77,-7717.42,463,7,5,False,False,False
14328,energy_shield_and_armour33,Energy Shield and Armour applies to Elemental Damage Hits,-5117.74,-7717.42,463,7,19,False,False,False
869,energy_shield_and_armour34,Armour and Energy Shield Delay,-4699.48,-7475.94,463,7,9,False,False,False
18959,energy_shield_and_armour35,Ruinic Helm,-4958.25,-7510.69,463,2,14,True,False,False
55843,mastery_armour_and_energy_shield_6275,Armour and Energy Shield Mastery,-4876.25,-7652.71,463,0,0,False,False,False
3339,being_surrounded13,Attack Damage while Surrounded,-4895.36,9159.48,483,3,19,False,False,False
23036,being_surrounded14,Attack Damage while Surrounded,-4808.92,9482.1,483,3,15,False,False,False
46931,being_surrounded15,Attack Damage while Surrounded,-4486.3,9568.54,483,3,11,False,False,False
45585,being_surrounded17_,Armour and Evasion while Surrounded,-4659.19,8923.31,483,3,23,False,False,False
55617,being_surrounded18,Armour and Evasion while Surrounded,-4336.57,9009.75,483,3,3,False,False,False
29914,being_surrounded19,Armour and Evasion while Surrounded,-4250.13,9332.37,483,3,7,False,False,False
17825,being_surrounded21,Tactical Retreat,-4572.75,9245.92,483,0,0,True,False,False
19546,being_surrounded23,Favourable Odds,-4430.72,9163.92,483,2,4,True,False,False
59208,being_surrounded24,Frantic Fighter,-4714.77,9327.92,483,2,16,True,False,False
48121,totems47_,Totem Elemental Resistance,-4120.96,4565.35,516,0,0,False,False,False
4931,energy_shield_recovery18,Dependable Ward,-4117.42,-8299.44,517,2,0,True,False,False
42825,energy_shield_recovery32_,Energy Shield Delay,-4199.42,-7993.41,517,2,14,False,False,False
21404,energy_shield_recovery33,Energy Shield Delay,-4281.42,-8135.44,517,2,18,False,False,False
27674,energy_shield_recovery34,Energy Shield Delay,-4035.42,-7993.41,517,2,10,False,False,False
44082,energy_shield_recovery35,Energy Shield Delay,-3953.42,-8135.44,517,2,6,False,False,False
27307,mastery_energyshield102_,Energy Shield Mastery,-4117.42,-8135.44,517,0,0,False,False,False
46742,passive_keystone_elemental_equilibrium,Elemental Equilibrium,-4102.54,-10310.9,524,0,0,False,True,False
26490,one_handed12,One Handed Critical Chance,-3950.84,8640.88,528,2,9,False,False,False
12751,one_handed14,One Handed Critical Chance,-4182.77,8640.88,528,2,15,False,False,False
6229,one_handed15,Push the Advantage,-3825.32,8460.21,528,7,5,True,False,False
13356,one_handed16__,One Handed Damage,-4066.8,8360.92,528,2,0,False,False,False
18489,one_handed4,One Handed Damage,-4308.29,8460.21,528,7,19,False,False,False
61179,physical18,Spell Critical Chance,-3955.44,-9600.64,536,0,0,False,False,False
51485,mastery_shapeshifting_6684,Shapeshifting Mastery,-3861.26,-1010.61,545,0,0,False,False,False
41338,shapeshifting35,Shapeshifting Armour applies to Elemental Damage Hits,-3702.85,-968.169,545,2,7,False,False,False
31673,shapeshifting36,Energy Shield Delay while Shapeshifted,-3943.26,-868.587,545,2,14,False,False,False
48649,shapeshifting37,Insulating Hide,-3943.26,-1152.64,545,2,22,True,False,False
8867,AscendancySorceress1Notable1,Constant Gale,-4739.94,-17019.5,547,8,60,True,False,False
42522,AscendancySorceress1Notable10,Refracted Infusion,-4699.87,-17454.7,547,9,127,True,False,False
39204,AscendancySorceress1Notable2,Force of Will,-4739.94,-15943.5,547,8,48,True,False,False
12882,AscendancySorceress1Notable3,Tempest Caller,-2876.25,-17019.5,547,8,12,True,False,False
38578,AscendancySorceress1Notable4,Multiplying Squalls,-2876.25,-15943.5,547,8,24,True,False,False
2857,AscendancySorceress1Notable5,Strike Twice,-4227.59,-17208.1,547,6,66,True,False,False
39640,AscendancySorceress1Notable6,Shaper of Storms,-3922.18,-17128.5,547,5,70,True,False,False
61985,AscendancySorceress1Notable7,Heavy Snows,-3388.59,-17208.1,547,6,6,True,False,False
18849,AscendancySorceress1Notable8,Shaper of Winter,-3694.01,-17128.5,547,5,2,True,False,False
49189,AscendancySorceress1Notable9,Storm's Recollection,-2916.32,-17454.7,547,9,17,True,False,False
64789,AscendancySorceress1Small1,Mana Regeneration,-4176.11,-17492.6,547,8,68,False,False,False
44484,AscendancySorceress1Small10,Remnant Range,-4259.56,-17721.9,547,9,136,False,False,False
7246,AscendancySorceress1Small2,Mana Regeneration,-4884.09,-16481.5,547,8,54,False,False,False
65413,AscendancySorceress1Small3,Spell Critical Chance,-3440.08,-17492.6,547,8,4,False,False,False
25618,AscendancySorceress1Small4,Spell Critical Chance,-2732.09,-16481.5,547,8,18,False,False,False
49759,AscendancySorceress1Small5,Shock Chance,-3901.87,-17553.4,547,8,71,False,False,False
7998,AscendancySorceress1Small6,Shock Chance,-3953.79,-17307.8,547,6,70,False,False,False
13673,AscendancySorceress1Small7,Chill Duration,-3714.32,-17553.4,547,8,1,False,False,False
29398,AscendancySorceress1Small8,Chill Duration,-3662.4,-17307.8,547,6,2,False,False,False
12488,AscendancySorceress1Small9,Remnant Range,-3356.63,-17721.9,547,9,8,False,False,False
40721,AscendancySorceress1Start_,Stormweaver,-3808.09,-17801.5,547,9,0,False,False,False
21245,physical15,Spell Critical Chance,-3804.23,-9338.75,548,0,0,False,False,False
57178,physical17,Spell Critical Chance and Critical Ailment Effect,-3804.23,-8886.17,549,0,0,False,False,False
20637,oracle_hiearchy_mastery1,Damage Mastery,-3604.52,-11358.1,566,0,0,False,False,False
25570,oracle_hierarchy1,Damage,-3604.52,-11024.1,566,3,12,False,False,False
21549,oracle_hierarchy2,Physical Damage,-4063.09,-11525,566,4,58,False,False,False
37694,oracle_hierarchy3,Fire Damage,-3781.3,-11534.9,566,7,21,False,False,False
44560,oracle_hierarchy4,Cold Damage,-3604.52,-11522.1,566,2,0,False,False,False
64083,oracle_hierarchy5_,Lightning Damage,-3427.75,-11534.9,566,7,3,False,False,False
27572,oracle_hierarchy6,Chaos Damage,-3145.95,-11525,566,4,14,False,False,False
12940,oracle_hierarchy7,Cower Before the First Ones,-3604.52,-11846.1,566,4,0,True,False,False
33601,chill_and_freeze13,Freeze Buildup,-3698.96,-419.575,570,2,20,False,False,False
5692,chill_and_freeze15,Chill Magnitude,-3414.91,-255.575,570,2,8,False,False,False
35708,chill_and_freeze16,Chill Magnitude,-3474.93,-479.603,570,2,2,False,False,False
41154,chill_and_freeze17,Freeze Buildup,-3638.93,-195.547,570,2,14,False,False,False
2863,chill_and_freeze18,Perpetual Freeze,-3556.93,-337.575,570,0,0,True,False,False
2511,criticals51_,Sundering,-3806.57,4949.13,574,3,20,True,False,False
19802,criticals66,Attack Critical Damage,-3375.29,5198.13,574,2,8,False,False,False
64399,criticals67__,Attack Critical Damage,-3558.31,5187.15,574,1,7,False,False,False
62661,mastery_critical_271_,Critical Mastery,-3443.04,-4769.59,583,0,0,False,False,False
8531,criticals26,Leaping Ambush,-3273.57,-4571.19,591,3,11,True,False,False
24483,criticals27,Direct Approach,-3682.63,-4807.36,591,3,17,True,False,False
32660,criticals4,Critical Chance,-3475.98,-5009.77,591,2,21,False,False,False
8631,criticals5_,Critical Chance,-3193.01,-5183.06,591,3,2,False,False,False
59256,criticals6,Critical Chance,-3201.6,-4851.36,591,2,7,False,False,False
51534,criticals7,Critical Chance,-3527.01,-4604.55,591,3,14,False,False,False
46760,criticals8,Critical Chance,-3360.01,-4893.8,591,0,0,False,False,False
64223,AscendancySorceress3Small2,Energy Shield,-3309.23,-14351.1,593,0,0,False,False,False
17655,auras1,Aura Effect,-3139.44,-1812.64,597,2,8,False,False,False
64299,auras18,Bolstering Presence,-3423.49,-1976.64,597,2,20,True,False,False
50558,auras3,Aura Effect,-3704.09,-2138.64,597,4,60,False,False,False
12462,auras4,Aura Effect,-3570.72,-2061.64,597,3,20,False,False,False
18465,criticals25_,Cruel Fate,-3595.15,-1520.81,597,4,44,True,False,False
39540,criticals2_,Critical Chance,-3723.74,-1688.4,597,4,49,False,False,False
36602,criticals36,Critical Damage,-3407.77,-1423.26,597,4,39,False,False,False
6744,intelligence32,Attribute,-2861.96,-2621.23,597,6,6,False,False,False
49357,intelligence33_,Attribute,-3281.46,-2733.64,597,6,0,False,False,False
32194,intelligence34,Attribute,-4008.06,-2314.14,597,6,60,False,False,False
58651,minion_offence1,Minion Damage,-3324,-2380.78,597,4,71,False,False,False
5777,minion_offence13,Deadly Swarm,-3114.56,-2353.21,597,4,4,True,False,False
44951,minion_offence4,Minion Damage,-2936.4,-2239.7,597,4,9,False,False,False
37629,strength7,Attribute,-3700.97,-1168.04,597,6,42,False,False,False
55933,strength8,Attribute,-4008.06,-1475.14,597,6,48,False,False,False
30265,AscendancySorceress3Small1,Energy Shield,-3087.41,-15208.1,610,0,0,False,False,False
61657,armour_and_evasion46,Armour applies to Elemental Damage and Deflection,-2790.14,8216.2,620,3,2,False,False,False
45808,armour_and_evasion47,Armour applies to Elemental Damage and Deflection,-2707.14,8505.46,620,7,6,False,False,False
17750,armour_and_evasion48,Armour applies to Elemental Damage and Deflection,-3082.14,8288.95,620,7,22,False,False,False
3191,armour_and_evasion49_,Armour applies to Elemental Damage and Deflection,-2957.14,8839.46,620,3,12,False,False,False
65324,armour_and_evasion50,Armour applies to Elemental Damage and Deflection,-3246.4,8672.46,620,3,16,False,False,False
24736,armour_and_evasion51,Knight of Chitus,-2790.24,8964.03,620,4,32,True,False,False
1861,armour_and_evasion52,Knight of Tarcus,-3437.73,8590.2,620,4,52,True,False,False
9863,armour_and_evasion53,Knight of Izaro,-3201.14,8928.08,620,4,42,True,False,False
658,armour_and_evasion55,Armour applies to Elemental Damage and Deflection,-3279.76,8419.01,620,3,19,False,False,False
35623,armour_and_evasion56_,Armour applies to Elemental Damage and Deflection,-2720.97,8741.63,620,3,9,False,False,False
14575,minion_defence39,Minion Lightning Resistance,-2730.42,-9028.75,634,0,0,False,False,False
38105,energy_shield22,Energy Shield,-2903.56,-10687.7,639,4,67,False,False,False
49455,energy_shield23,Energy Shield,-2491.09,-10687.7,639,4,5,False,False,False
13537,energy_shield24,Energy Shield,-2323.5,-10559.1,639,4,10,False,False,False
44299,energy_shield36,Enhanced Barrier,-2697.32,-10733.5,639,4,0,True,False,False
6006,energy_shield9,Energy Shield,-3071.15,-10559.1,639,4,62,False,False,False
23939,life_recoup18,Glazed Flesh,-2697.32,-9995.46,639,7,12,True,False,False
59425,life_recoup21,Life Recoup,-2913.83,-10120.5,639,7,16,False,False,False
2508,life_recoup5,Life Recoup,-2947.32,-10245.5,639,7,18,False,False,False
51797,life_recoup7,Life Recoup,-2480.82,-10120.5,639,7,8,False,False,False
22141,life_recoup8,Life Recoup,-2447.32,-10245.5,639,7,6,False,False,False
857,mastery_life139,Energy Shield Mastery,-2697.32,-10245.5,639,0,0,False,False,False
58789,stun_threshold_from_energy_shield14,Stun and Ailment Threshold from Energy Shield,-2216.74,-10160.7,639,4,20,False,False,False
46275,stun_threshold_from_energy_shield15,Stun and Ailment Threshold from Energy Shield,-2654.79,-9759.32,639,4,35,False,False,False
13307,stun_threshold_from_energy_shield16,Stun and Ailment Threshold from Energy Shield,-2297.58,-9965.56,639,4,25,False,False,False
26614,stun_threshold_from_energy_shield17,Stun and Ailment Threshold from Energy Shield,-2864.23,-9786.89,639,4,40,False,False,False
3894,stun_threshold_from_energy_shield22,Eldritch Will,-2453.32,-9822.84,639,4,30,True,False,False
3414,minion_defence37,Minion Lightning Resistance,-2625.49,-8808.47,642,0,0,False,False,False
38663,melee28,Melee Critical Chance,-2370.07,7379.36,644,7,6,False,False,False
49618,melee39,Deadly Flourish,-2620.07,7379.36,644,0,0,True,False,False
62039,melee42,Melee Damage,-2870.07,7379.36,644,7,18,False,False,False
47284,minion_defence26,Minion Cold Resistance,-2588.8,-8604.12,648,0,0,False,False,False
3332,minion_defence34,Minion Cold Resistance,-2530.04,-8376.52,653,0,0,False,False,False
58930,cast_speed25,Cast Speed,-2280.76,-3303.1,662,7,9,False,False,False
52429,cast_speed26,Cast Speed,-2543.98,-3157.26,662,3,13,False,False,False
6294,cast_speed27,Cast Speed,-2945.53,-3479.88,662,4,54,False,False,False
4847,cast_speed28__,Cast Speed,-2786.03,-4048.85,662,5,66,False,False,False
14934,cast_speed34,Spiral into Mania,-2315.51,-3561.88,662,2,4,True,False,False
858,chaos13,Chaos Damage,-1800.53,-3479.88,662,5,18,False,False,False
58387,chaos14,Chaos Damage,-2213.53,-3902.5,662,4,6,False,False,False
52454,chaos15,Chaos Damage,-2693.71,-3716.05,662,3,21,False,False,False
46604,chaos17,Chaos Damage,-2699.02,-3415.17,662,7,17,False,False,False
2138,chaos34__,Spiral into Insanity,-2457.53,-3315.88,662,2,12,True,False,False
1546,energy_shield_and_armour14,Spiral into Depression,-2599.56,-3561.88,662,2,20,True,False,False
38827,energy_shield_and_armour17,Armour and Energy Shield,-2392.83,-3721.36,662,7,1,False,False,False
31890,energy_shield_and_armour18,Armour and Energy Shield,-2134.92,-3566.32,662,3,5,False,False,False
25745,energy_shield_and_armour19,Armour and Energy Shield,-2213.53,-3057.25,662,4,30,False,False,False
21081,energy_shield_and_armour20,Armour and Energy Shield,-2786.04,-2910.9,662,5,42,False,False,False
17584,area_attacks4,Attack Area,-2347.27,-926.219,680,2,17,False,False,False
28446,area_attacks5_,Attack Area,-2072.89,-852.699,680,2,9,False,False,False
12430,melee2,Melee Damage,-2231.3,-810.253,680,2,13,False,False,False
61067,spell_criticals6,Spell Critical Damage,-2304.82,-1084.63,680,2,21,False,False,False
1143,spell_criticals7,Spell Critical Damage,-2030.44,-1011.11,680,2,5,False,False,False
58170,spells2,Spell Damage,-2146.41,-1127.08,680,2,1,False,False,False
28718,mastery_elemental_6475,Elemental Mastery,-2187.5,-962.965,681,0,0,False,False,False
48581,exploiting_elemental_ailments16,Exploit the Elements,-2076.24,-5540.25,689,6,0,True,False,False
15969,exploiting_elemental_ailments3,Damage against Ailments,-2076.24,-5035.25,689,3,0,False,False,False
41129,exploiting_elemental_ailments4,Damage against Ailments,-2160.99,-5181.83,689,4,70,False,False,False
24338,exploiting_elemental_ailments5,Damage against Ailments,-2190.33,-5348.26,689,5,70,False,False,False
15838,exploiting_elemental_ailments6,Ailment Chance,-1991.5,-5181.83,689,4,2,False,False,False
33242,exploiting_elemental_ailments7,Ailment Chance,-1962.16,-5348.26,689,5,2,False,False,False
13387,mastery_elemental95,Elemental Mastery,-2076.24,-5358.25,689,5,0,False,False,False
58674,mastery_elemental_6469,Elemental Mastery,-1901.41,3924.05,695,7,1,False,False,False
17867,slowed_enemies28,Exposure Effect and Slow Effect,-1841.11,4382.04,695,7,10,False,False,False
37092,slowed_enemies29,Exposure Effect and Slow Effect,-1716.11,4165.53,695,7,6,False,False,False
55817,slowed_enemies30,Alchemical Oil,-1901.41,3924.05,695,7,1,True,False,False
20119,mastery_minion_offence_6620_,Minion Offence Mastery,-1940.55,-8386.27,699,0,0,False,False,False
18160,minion_offence29,Minion Critical Chance,-2065.55,-8169.77,699,7,14,False,False,False
15809,minion_offence30_,Minion Critical Chance,-2107.54,-8675.53,699,3,22,False,False,False
26945,minion_offence31,Minion Critical Chance,-2098.96,-8343.83,699,2,17,False,False,False
31175,minion_offence33_,Grip of Evil,-2022.55,-8528.3,699,2,22,True,False,False
22783,minion_reservation1,Minion Damage,-1815.55,-8169.77,699,7,10,False,False,False
30720,minion_reservation14,Entropic Incarnation,-1858.55,-8528.3,699,2,2,True,False,False
54036,minion_reservation4,Minion Damage,-1773.55,-8675.53,699,3,2,False,False,False
17501,minion_reservation5,Minion Damage,-1782.13,-8343.83,699,2,7,False,False,False
18485,volatility1,Unstable Bond,-1940.55,-8720.27,699,3,0,True,False,False
50626,energy_shield_and_armour1,Armour and Energy Shield,-1769.35,-1379.74,704,2,7,False,False,False
32597,energy_shield_and_armour2,Armour and Energy Shield,-1811.8,-1538.15,704,2,3,False,False,False
12777,energy_shield_and_armour3,Armour and Energy Shield,-1970.21,-1580.6,704,2,23,False,False,False
3918,mana3,Mana Regeneration,-2043.73,-1306.22,704,2,15,False,False,False
54708,mana_regeneration1,Mana Regeneration,-1885.32,-1263.77,704,2,11,False,False,False
59695,mana_regeneration9,Mana Regeneration,-2086.18,-1464.63,704,2,19,False,False,False
7424,energy_shield29,Energy Shield,-1909.32,-6963.67,706,4,0,False,False,False
27491,energy_shield38,Heavy Buffer,-1486.69,-6231.67,706,4,24,True,False,False
1823,energy_shield39,Illuminated Crown,-2331.94,-6719.67,706,4,60,True,False,False
36994,energy_shield41,Energy Shield,-1486.69,-6719.67,706,4,12,False,False,False
29432,energy_shield42__,Energy Shield,-2331.94,-6231.67,706,4,48,False,False,False
4061,energy_shield43,Energy Shield,-1909.32,-5987.67,706,4,36,False,False,False
3471,mastery_energyshield104,Energy Shield Mastery,-1909.32,-6475.67,706,0,0,False,False,False
34531,stun_threshold_from_energy_shield12,Hallowed,-1692.81,-6600.67,706,7,4,True,False,False
25363,stun_threshold_from_energy_shield7,Stun and Ailment Threshold from Energy Shield,-2125.82,-6600.67,706,7,20,False,False,False
44098,stun_threshold_from_energy_shield8,Stun and Ailment Threshold from Energy Shield,-1909.32,-6225.67,706,7,12,False,False,False
13942,armour28_,Armour,-1627.31,6429.16,708,3,3,False,False,False
65023,armour36,Impenetrable Shell,-1529.48,6665.33,708,3,6,True,False,False
18186,armour9,Armour,-1863.48,6331.33,708,3,0,False,False,False
6626,armour_and_evasion10,Armour and Evasion,-1979.45,6549.37,708,2,21,False,False,False
32354,armour_and_evasion12,Defiance,-1863.48,6665.33,708,0,0,True,False,False
34433,armour_and_evasion18,Armour and Evasion,-1747.52,6781.3,708,2,9,False,False,False
24009,armour_and_evasion19,Armour and Evasion,-1518.42,7010.4,708,4,27,False,False,False
46475,armour_and_evasion20_,Armour and Evasion,-2208.55,6320.27,708,4,63,False,False,False
16744,evasion25,Evasion,-1863.48,6999.33,708,3,12,False,False,False
4716,evasion35,Afterimage,-2197.48,6665.33,708,3,18,True,False,False
24748,evasion36,Evasion,-2099.66,6901.51,708,3,15,False,False,False
53853,armour_and_evasion13,Backup Plan,-1697.55,3714.06,728,7,19,True,False,False
36170,armour_and_evasion4,Armour and Evasion,-1498.51,3937.18,728,2,13,False,False,False
28693,armour_and_evasion8,Armour and Evasion,-1413.62,3620.35,728,2,1,False,False,False
49280,armour_and_evasion9,Armour and Evasion,-1214.58,3843.47,728,7,7,False,False,False
57320,mastery_armour_and_evasion_6278,Armour and Evasion Mastery,-1456.07,3778.76,728,0,0,False,False,False
45497,ground16,Elemental Damage,-1446.33,-10165.6,729,0,0,False,False,False
17057,ground11,Lightning Damage,-1446.33,-9804.75,730,1,0,False,False,False
22784,ground12,Shock Effect on You,-1282.33,-9722.75,730,2,6,False,False,False
17025,ground13,Lightning Damage,-1610.33,-9722.75,730,2,18,False,False,False
13515,ground15,Stormwalker,-1446.33,-9472.75,730,7,12,True,False,False
14601,mastery_elemental_6470,Elemental Mastery,-1446.33,-9972.75,730,7,0,False,False,False
13855,placeholder1,Armour and Energy Shield,-1396.89,-954.585,736,0,0,False,False,False
17150,armour37,General's Bindings,-1077.89,11762,739,3,8,True,False,False
23888,armour_and_evasion21,Armour and Evasion,-1367.15,11261,739,3,0,False,False,False
29399,armour_and_evasion22,Armour and Evasion,-1656.4,11428,739,3,20,False,False,False
7390,armour_and_evasion23,Armour and Evasion,-1077.89,11428,739,3,4,False,False,False
53647,armour_and_evasion24,Armour and Evasion,-1367.15,11929,739,3,12,False,False,False
51446,evasion38_,Leather Bound Gauntlets,-1656.4,11762,739,3,16,True,False,False
19750,mastery_evasion115,Armour and Evasion Mastery,-1367.15,11595,739,0,0,False,False,False
8349,energy_shield26,Intelligence,-1480.72,-4333.3,742,2,19,False,False,False
56564,energy_shield28_,Intelligence,-1438.27,-4174.89,742,2,15,False,False,False
42077,energy_shield_recovery16,Essence Infusion,-1279.86,-4132.44,742,2,11,True,False,False
31644,energy_shield_recovery21,Energy Shield Delay,-1364.75,-4449.27,742,2,23,False,False,False
49235,energy_shield_recovery30__,Energy Shield Delay,-1163.89,-4248.41,742,2,7,False,False,False
14739,energy_shield_recovery31,Energy Shield Delay,-1206.34,-4406.82,742,2,3,False,False,False
2102,mastery_energy_shield_6492,Energy Shield Mastery,-1322.31,-4290.85,742,0,0,False,False,False
23450,fire11_,Fire Damage,-884.895,-11527.9,748,3,6,False,False,False
558,fire12,Fire Damage,-929.643,-11694.9,748,3,4,False,False,False
23091,fire13,Fire Damage,-1051.9,-11238.7,748,3,10,False,False,False
63021,fire18,Fire Damage,-1385.9,-11238.7,748,3,14,False,False,False
11366,fire37,Volcanic Skin,-1104.81,-12174.9,748,5,2,True,False,False
39515,fire8,Fire Damage,-929.643,-11360.9,748,3,8,False,False,False
39228,fire_penetration10,Fire Penetration,-1552.9,-11527.9,748,3,18,False,False,False
62603,fire_penetration11_,Fire Penetration,-1508.15,-11694.9,748,3,20,False,False,False
19715,fire_penetration24,Cremation,-1462.89,-11950.5,748,4,66,True,False,False
46300,ignite1,Flammability Magnitude,-1300.9,-11385.9,748,2,14,False,False,False
52774,ignite12,Flammability Magnitude,-1382.9,-11527.9,748,2,18,False,False,False
57832,ignite13,Ignite Magnitude,-1102.93,-11411.9,748,2,9,False,False,False
34290,ignite14,Ignite Magnitude,-1076.87,-11609.9,748,2,4,False,False,False
5084,ignite16,Flammability Magnitude,-1300.9,-11669.9,748,2,22,False,False,False
35324,ignite17,Burnout,-1218.9,-11861.9,748,3,0,True,False,False
34927,mastery_fire118,Fire Mastery,-1218.9,-11527.9,748,0,0,False,False,False
47157,projectiles31,Projectile Damage,-1169.57,7800.25,752,7,12,False,False,False
516,projectiles32,Projectile Damage,-1386.08,7675.25,752,7,16,False,False,False
7201,projectiles33,Projectile Damage,-1346.35,7373.47,752,7,21,False,False,False
61347,projectiles34,Projectile Critical Chance,-953.069,7675.25,752,7,8,False,False,False
64488,projectiles35,Projectile Critical Chance,-992.798,7373.47,752,7,3,False,False,False
48215,projectiles36,Headshot,-1169.57,7550.25,752,0,0,True,False,False
13333,ground6,Cold Damage,-1243.05,-9989.29,753,1,9,False,False,False
1091,ground7,Chill Effect on You,-1161.05,-10153.3,753,2,0,False,False,False
